4.159	2969::Man and a Woman, A (Un Homme et une Femme) (1966)::Drama|Romance::一个男人和一个女人::8.4
4.158	1348::Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)::Horror::诺斯费拉图::8.5
4.158	62803::Lone Wolf and Cub: Baby Cart in Peril (Kozure Ôkami: Oya no kokoro ko no kokoro) (1972)::Action::带子雄狼 父子连心::7
4.158	3094::Maurice (1987)::Drama|Romance::莫里斯::8.4
4.158	7062::Birdman of Alcatraz (1962)::Drama::阿尔卡特兹的养鸟人::8.7
4.158	1759::Four Days in September (O Que É Isso, Companheiro?) (1997)::Drama::Quiet Days in Hollywood::0
4.157	3098::Natural, The (1984)::Drama::天生好手::7.4
4.157	1104::Streetcar Named Desire, A (1951)::Drama::欲望号街车::8.2
4.157	6611::Umberto D. (1952)::Drama::风烛泪::8.6
4.157	6770::My Life Without Me (2003)::Drama|Romance::没有我的日子::8
4.156	6591::Magdalene Sisters, The (2002)::Drama::玛德莲堕落少女::7.8
4.156	4788::Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979)::Drama|Romance::无法留言的留声机::0
4.156	53894::Sicko (2007)::Documentary::医疗内幕::8.8
4.156	3545::Cabaret (1972)::Musical|War::歌厅::8.7
4.156	60990::End of Summer, The (Kohayagawa-ke no aki) (1961)::Drama::小早川家之秋::8.5
4.156	27834::Return, The (Vozvrashcheniye) (2003)::Drama::None::None
4.156	8794::Unfinished Piece for a Player Piano, An (Neokonchennaya pyesa dlya mekhanicheskogo pianino) (1977)::Drama::未完成的机械钢琴曲::7.8
4.155	1960::Last Emperor, The (1987)::Drama::末代皇帝::8.5
4.155	53129::Mr. Brooks (2007)::Crime|Drama|Thriller::布鲁克斯先生::7.5
4.155	8581::Pirates of Silicon Valley (1999)::Documentary|Drama::硅谷传奇::7.4
4.154	52767::21 Up (1977)::Documentary::人生七年第三季::8.5
4.154	1263::Deer Hunter, The (1978)::Drama|War::猎鹿人::8.3
4.154	6857::Ninja Scroll (Jûbei ninpûchô) (1995)::Action|Adventure|Animation|Fantasy::None::None
4.154	6357::High Society (1956)::Comedy|Musical|Romance::上流社会::6.7
4.154	55118::Eastern Promises (2007)::Crime|Drama|Thriller::东方的承诺::7.3
4.153	4978::Lantana (2001)::Drama|Mystery|Thriller::马樱丹::7.9
4.153	2871::Deliverance (1972)::Adventure|Drama|Thriller::激流四勇士::7.5
4.153	8511::Immigrant, The (1917)::Comedy::移民::7.8
4.153	1069::Murder, My Sweet (1944)::Film-Noir|Thriller::爱人谋杀::7.4
4.153	63859::Bolt (2008)::Action|Adventure|Animation|Children|Comedy::闪电狗::7.2
4.153	3475::Place in the Sun, A (1951)::Drama|Romance::郎心似铁::7.8
4.153	26270::Lone Wolf and Cub: Baby Cart at the River Styx (Kozure Ôkami: Sanzu no kawa no ubaguruma) (1972)::Action|Adventure::带子雄狼：三涂河的乳母车::8
4.153	3079::Mansfield Park (1999)::Comedy|Drama::曼斯菲尔德庄园::6.9
4.153	349::Clear and Present Danger (1994)::Action|Adventure|Thriller::燃眉追击::6.9
4.153	8765::This Gun for Hire (1942)::Crime|Film-Noir|Thriller::合约杀手::7.3
4.152	6001::King of Comedy, The (1983)::Comedy|Drama::In the King of Prussia::0
4.152	3008::Last Night (1998)::Drama|Sci-Fi::最后一夜::7.4
